"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.isActive","away.venue.id","season","venue.id","venue.fullName","venue.address.city","venue.address.state","venue.capacity","venue.indoor","series.type","series.title","series.summary","series.completed","series.totalCompetitions","series.competitors","away.color","away.alternateColor","away.logo","status.type.altDetail","game_id","PBP"
220703007,"s:40~l:59~e:220703007~c:220703007","2002-07-03T23:00Z",0,"True","False","False","False","[]","2002-07-03T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",7,"s:40~l:59~t:7","Miami","Sol","MIA","Miami Sol","Sol","","","True",3438,"",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","True",1949,2002,3438,"AmericanAirlines Arena","Miami","FL",19600,"True","","","","",NA,"","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","",220703007,TRUE
220702009,"s:40~l:59~e:220702009~c:220702009","2002-07-02T23:30Z",0,"True","False","False","False","[]","2002-07-02T23:30Z",1,"STD",3,"3.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","True",2184,2002,1830,"Madison Square Garden","New York","NY",19763,"False","","","","",NA,"","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png","",220702009,TRUE
220702002,"s:40~l:59~e:220702002~c:220702002","2002-07-02T23:00Z",0,"True","False","False","False","[]","2002-07-02T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","","","True",3417,"",12,"s:40~l:59~t:12","Portland","Fire","POR","Portland Fire","Fire","True",3423,2002,3417,"Quicken Loans Arena","Cleveland","OH",20562,"False","","","","",NA,"","","","","",220702002,TRUE
220701008,"s:40~l:59~e:220701008~c:220701008","2002-07-02T00:00Z",0,"True","False","False","False","[]","2002-07-02T00:00Z",1,"STD",0,"0.0",3,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","False",1911,2002,2029,"Target Center","Minneapolis","MN",19006,"False","","","","",NA,"","11213e","c5d646","https://a.espncdn.com/i/teamlogos/wnba/500/tul.png","",220701008,TRUE
220701001,"s:40~l:59~e:220701001~c:220701001","2002-07-01T23:00Z",0,"True","False","False","False","[]","2002-07-01T23:00Z",1,"STD",12,"12.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","True",1949,2002,NA,"","","",NA,"","","","","",NA,"","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","",220701001,TRUE
220630002,"s:40~l:59~e:220630002~c:220630002","2002-06-30T23:00Z",0,"True","False","False","False","[]","2002-06-30T23:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","","","True",3417,"",15,"s:40~l:59~t:15","Utah","Starzz","UTH","Utah Starzz","Starzz","True",NA,2002,3417,"Quicken Loans Arena","Cleveland","OH",20562,"False","","","","",NA,"","","","","",220630002,TRUE
220630007,"s:40~l:59~e:220630007~c:220630007","2002-06-30T21:00Z",0,"True","False","False","False","[]","2002-06-30T21:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",7,"s:40~l:59~t:7","Miami","Sol","MIA","Miami Sol","Sol","","","True",3438,"",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","True",NA,2002,3438,"AmericanAirlines Arena","Miami","FL",19600,"True","","","","",NA,"","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","",220630007,TRUE
220630003,"s:40~l:59~e:220630003~c:220630003","2002-06-30T20:00Z",0,"True","False","False","False","[]","2002-06-30T20:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","True",NA,2002,3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False","","","","",NA,"","","","https://a.espncdn.com/i/teamlogos/wnba/500/sac.png","",220630003,TRUE
220630006,"s:40~l:59~e:220630006~c:220630006","2002-06-30T20:00Z",0,"True","False","False","False","[]","2002-06-30T20:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","True",NA,2002,1841,"STAPLES Center","Los Angeles","CA",19068,"True","","","","",NA,"","","","https://a.espncdn.com/i/teamlogos/wnba/500/hou.png","",220630006,TRUE
220630009,"s:40~l:59~e:220630009~c:220630009","2002-06-30T20:00Z",0,"True","False","False","False","[]","2002-06-30T20:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",12,"s:40~l:59~t:12","Portland","Fire","POR","Portland Fire","Fire","True",3423,2002,1830,"Madison Square Garden","New York","NY",19763,"False","","","","",NA,"","","","","",220630009,TRUE
220630016,"s:40~l:59~e:220630016~c:220630016","2002-06-30T18:00Z",0,"True","False","False","False","[]","2002-06-30T18:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","True",NA,2002,1823,"Capital One Arena","Washington","DC",20362,"True","playoff","Playoff Series","WAS Wins series 2-0","True",3,"[{'id': '16', 'uid': 's:40~l:59~t:16', 'wins': 2, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/16?lang=en&region=us'}, {'id': '1', 'uid': 's:40~l:59~t:1', 'wins': 0, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/1?lang=en&region=us'}]","","","https://a.espncdn.com/i/teamlogos/wnba/500/cha.png","",220630016,TRUE
220629008,"s:40~l:59~e:220629008~c:220629008","2002-06-30T00:00Z",0,"True","False","False","False","[]","2002-06-30T00:00Z",1,"STD",27,"27.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",10,"s:40~l:59~t:10","Orlando","Miracle","ORL","Orlando Miracle","Miracle","True",NA,2002,2029,"Target Center","Minneapolis","MN",19006,"False","","","","",NA,"","","","","",220629008,TRUE
220628011,"s:40~l:59~e:220628011~c:220628011","2002-06-29T02:00Z",0,"True","False","False","False","[]","2002-06-29T02:00Z",1,"STD",23,"23.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","True",1841,2002,1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True","","","","",NA,"","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","",220628011,TRUE
220628012,"s:40~l:59~e:220628012~c:220628012","2002-06-29T02:00Z",0,"True","False","False","False","[]","2002-06-29T02:00Z",1,"STD",9,"9.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",12,"s:40~l:59~t:12","Portland","Fire","POR","Portland Fire","Fire","","","True",3423,"",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","True",1823,2002,3423,"Rose Garden","Portland","OR",19980,"False","","","","",NA,"","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","",220628012,TRUE
220628004,"s:40~l:59~e:220628004~c:220628004","2002-06-29T00:00Z",0,"True","False","False","False","[]","2002-06-29T00:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",15,"s:40~l:59~t:15","Utah","Starzz","UTH","Utah Starzz","Starzz","True",NA,2002,NA,"","","",NA,"","playoff","Playoff Series","Series tied 1-1","False",3,"[{'id': '4', 'uid': 's:40~l:59~t:4', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/4?lang=en&region=us'}, {'id': '15', 'uid': 's:40~l:59~t:15', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/15?lang=en&region=us'}]","","","","",220628004,TRUE
220628005,"s:40~l:59~e:220628005~c:220628005","2002-06-29T00:00Z",0,"True","False","False","False","[]","2002-06-29T00:00Z",1,"STD",3,"3.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","True",NA,2002,NA,"","","",NA,"","","","","",NA,"","","","https://a.espncdn.com/i/teamlogos/wnba/500/sac.png","",220628005,TRUE
220628003,"s:40~l:59~e:220628003~c:220628003","2002-06-28T23:30Z",0,"True","False","False","False","[]","2002-06-28T23:30Z",1,"STD",8,"8.0",3,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",7,"s:40~l:59~t:7","Miami","Sol","MIA","Miami Sol","Sol","True",3438,2002,3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False","","","","",NA,"","","","","",220628003,TRUE
220628009,"s:40~l:59~e:220628009~c:220628009","2002-06-28T23:30Z",0,"True","False","False","False","[]","2002-06-28T23:30Z",1,"STD",9,"9.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","True",3417,2002,1830,"Madison Square Garden","New York","NY",19763,"False","","","","",NA,"","","","","",220628009,TRUE
220627006,"s:40~l:59~e:220627006~c:220627006","2002-06-28T02:30Z",0,"True","False","False","False","[]","2002-06-28T02:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","True",1823,2002,1841,"STAPLES Center","Los Angeles","CA",19068,"True","","","","",NA,"","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","",220627006,TRUE
220627014,"s:40~l:59~e:220627014~c:220627014","2002-06-28T02:00Z",0,"True","False","False","False","[]","2002-06-28T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",10,"s:40~l:59~t:10","Orlando","Miracle","ORL","Orlando Miracle","Miracle","True",NA,2002,2184,"KeyArena","Seattle","WA",17459,"True","","","","",NA,"","","","","",220627014,TRUE
220627002,"s:40~l:59~e:220627002~c:220627002","2002-06-28T00:00Z",0,"True","False","False","False","[]","2002-06-28T00:00Z",1,"STD",2,"2.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","","","True",3417,"",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","True",NA,2002,3417,"Quicken Loans Arena","Cleveland","OH",20562,"False","","","","",NA,"","","","https://a.espncdn.com/i/teamlogos/wnba/500/sac.png","",220627002,TRUE
220626011,"s:40~l:59~e:220626011~c:220626011","2002-06-27T02:00Z",0,"True","False","False","False","[]","2002-06-27T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","True",2184,2002,1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True","","","","",NA,"","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png","",220626011,TRUE
220626012,"s:40~l:59~e:220626012~c:220626012","2002-06-27T02:00Z",0,"True","False","False","False","[]","2002-06-27T02:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",12,"s:40~l:59~t:12","Portland","Fire","POR","Portland Fire","Fire","","","True",3423,"",10,"s:40~l:59~t:10","Orlando","Miracle","ORL","Orlando Miracle","Miracle","True",NA,2002,3423,"Rose Garden","Portland","OR",19980,"False","","","","",NA,"","","","","",220626012,TRUE
220626003,"s:40~l:59~e:220626003~c:220626003","2002-06-26T23:30Z",0,"True","False","False","False","[]","2002-06-26T23:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","True",NA,2002,3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False","","","","",NA,"","","","https://a.espncdn.com/i/teamlogos/wnba/500/cha.png","",220626003,TRUE
220625006,"s:40~l:59~e:220625006~c:220625006","2002-06-26T02:30Z",0,"True","False","False","False","[]","2002-06-26T02:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","True",1949,2002,1841,"STAPLES Center","Los Angeles","CA",19068,"True","","","","",NA,"","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","",220625006,TRUE
220625013,"s:40~l:59~e:220625013~c:220625013","2002-06-26T02:00Z",0,"True","False","False","False","[]","2002-06-26T02:00Z",1,"STD",0,"0.0",4,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","True",1823,2002,NA,"","","",NA,"","","","","",NA,"","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","",220625013,TRUE
220625015,"s:40~l:59~e:220625015~c:220625015","2002-06-26T01:00Z",0,"True","False","False","False","[]","2002-06-26T01:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",15,"s:40~l:59~t:15","Utah","Starzz","UTH","Utah Starzz","Starzz","","","True",NA,"",12,"s:40~l:59~t:12","Portland","Fire","POR","Portland Fire","Fire","True",3423,2002,NA,"","","",NA,"","","","","",NA,"","","","","",220625015,TRUE
220625008,"s:40~l:59~e:220625008~c:220625008","2002-06-26T00:00Z",0,"True","False","False","False","[]","2002-06-26T00:00Z",1,"STD",4,"4.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","True",2029,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","True",NA,2002,2029,"Target Center","Minneapolis","MN",19006,"False","","","","",NA,"","","","https://a.espncdn.com/i/teamlogos/wnba/500/hou.png","",220625008,TRUE
220625009,"s:40~l:59~e:220625009~c:220625009","2002-06-25T23:30Z",0,"True","False","False","False","[]","2002-06-25T23:30Z",1,"STD",13,"13.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","True",1826,"https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","True",NA,2002,1830,"Madison Square Garden","New York","NY",19763,"False","playoff","Playoff Series","Series tied 1-1","False",3,"[{'id': '9', 'uid': 's:40~l:59~t:9', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/9?lang=en&region=us'}, {'id': '5', 'uid': 's:40~l:59~t:5', 'wins': 1, 'ties': 0, 'href': 'http://sports.core.api.espn.pvt/v2/sports/basketball/leagues/wnba/seasons/2002/teams/5?lang=en&region=us'}]","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","",220625009,TRUE
220625002,"s:40~l:59~e:220625002~c:220625002","2002-06-25T23:00Z",0,"True","False","False","False","[]","2002-06-25T23:00Z",1,"STD",1,"1.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","","","True",3417,"",7,"s:40~l:59~t:7","Miami","Sol","MIA","Miami Sol","Sol","True",3438,2002,3417,"Quicken Loans Arena","Cleveland","OH",20562,"False","","","","",NA,"","","","","",220625002,TRUE
220623011,"s:40~l:59~e:220623011~c:220623011","2002-06-24T01:00Z",0,"True","False","False","False","[]","2002-06-24T01:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","True",1949,"https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","True",2029,2002,1949,"Phoenix Suns Arena","Phoenix","AZ",18055,"True","","","","",NA,"","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","",220623011,TRUE
220623014,"s:40~l:59~e:220623014~c:220623014","2002-06-24T01:00Z",0,"True","False","False","False","[]","2002-06-24T01:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","True",NA,2002,2184,"KeyArena","Seattle","WA",17459,"True","","","","",NA,"","","","https://a.espncdn.com/i/teamlogos/wnba/500/sac.png","",220623014,TRUE
220623012,"s:40~l:59~e:220623012~c:220623012","2002-06-23T20:00Z",0,"True","False","False","False","[]","2002-06-23T20:00Z",1,"STD",220,"3:40",2,3,"STATUS_FINAL","post","True","Final","Final","Final",12,"s:40~l:59~t:12","Portland","Fire","POR","Portland Fire","Fire","","","True",3423,"",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","True",NA,2002,3423,"Rose Garden","Portland","OR",19980,"False","","","","",NA,"","","","https://a.espncdn.com/i/teamlogos/wnba/500/hou.png","",220623012,TRUE
220623010,"s:40~l:59~e:220623010~c:220623010","2002-06-23T18:00Z",0,"True","False","False","False","[]","2002-06-23T18:00Z",1,"STD",31,"31.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",10,"s:40~l:59~t:10","Orlando","Miracle","ORL","Orlando Miracle","Miracle","","","True",NA,"",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","True",1826,2002,NA,"","","",NA,"","","","","",NA,"","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","",220623010,TRUE
220623016,"s:40~l:59~e:220623016~c:220623016","2002-06-23T18:00Z",0,"True","False","False","False","[]","2002-06-23T18:00Z",1,"STD",15,"15.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","True",1823,"https://a.espncdn.com/i/teamlogos/wnba/500/was.png",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","True",3417,2002,1823,"Capital One Arena","Washington","DC",20362,"True","","","","",NA,"","","","","",220623016,TRUE
220622001,"s:40~l:59~e:220622001~c:220622001","2002-06-22T22:00Z",0,"True","False","False","False","[]","2002-06-22T22:00Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",1,"s:40~l:59~t:1","Charlotte","Sting","CHA","Charlotte Sting","Sting","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/cha.png",7,"s:40~l:59~t:7","Miami","Sol","MIA","Miami Sol","Sol","True",3438,2002,NA,"","","",NA,"","","","","",NA,"","","","","",220622001,TRUE
220622013,"s:40~l:59~e:220622013~c:220622013","2002-06-22T20:00Z",0,"True","False","False","False","[]","2002-06-22T20:00Z",1,"STD",6,"6.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",13,"s:40~l:59~t:13","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",15,"s:40~l:59~t:15","Utah","Starzz","UTH","Utah Starzz","Starzz","True",NA,2002,NA,"","","",NA,"","","","","",NA,"","","","","",220622013,TRUE
220621006,"s:40~l:59~e:220621006~c:220621006","2002-06-22T02:30Z",0,"True","False","False","False","[]","2002-06-22T02:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",6,"s:40~l:59~t:6","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","True",1841,"https://a.espncdn.com/i/teamlogos/wnba/500/los.png",8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","True",2029,2002,1841,"STAPLES Center","Los Angeles","CA",19068,"True","","","","",NA,"","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","",220621006,TRUE
220621014,"s:40~l:59~e:220621014~c:220621014","2002-06-22T02:00Z",0,"True","False","False","False","[]","2002-06-22T02:00Z",1,"STD",4,"4.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","True",2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","True",NA,2002,2184,"KeyArena","Seattle","WA",17459,"True","","","","",NA,"","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","",220621014,TRUE
220621004,"s:40~l:59~e:220621004~c:220621004","2002-06-22T00:30Z",0,"True","False","False","False","[]","2002-06-22T00:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",4,"s:40~l:59~t:4","Houston","Comets","HOU","Houston Comets","Comets","","","True",NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",11,"s:40~l:59~t:11","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","True",1949,2002,NA,"","","",NA,"","","","","",NA,"","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","",220621004,TRUE
220621002,"s:40~l:59~e:220621002~c:220621002","2002-06-22T00:00Z",0,"True","False","False","False","[]","2002-06-22T00:00Z",1,"STD",8,"8.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2,"s:40~l:59~t:2","Cleveland","Rockers","CLE","Cleveland Rockers","Rockers","","","True",3417,"",9,"s:40~l:59~t:9","New York","Liberty","NYL","New York Liberty","Liberty","True",1826,2002,3417,"Quicken Loans Arena","Cleveland","OH",20562,"False","","","","",NA,"","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","",220621002,TRUE
220621003,"s:40~l:59~e:220621003~c:220621003","2002-06-21T23:30Z",0,"True","False","False","False","[]","2002-06-21T23:30Z",1,"STD",7,"7.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",3,"s:40~l:59~t:3","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646","False",1911,"https://a.espncdn.com/i/teamlogos/wnba/500/tul.png",10,"s:40~l:59~t:10","Orlando","Miracle","ORL","Orlando Miracle","Miracle","True",NA,2002,3419,"The Palace of Auburn Hills","Detroit","MI",22076,"False","","","","",NA,"","","","","",220621003,TRUE
220621007,"s:40~l:59~e:220621007~c:220621007","2002-06-21T16:30Z",0,"True","False","False","False","[]","2002-06-21T16:30Z",1,"STD",0,"0.0",2,3,"STATUS_FINAL","post","True","Final","Final","Final",7,"s:40~l:59~t:7","Miami","Sol","MIA","Miami Sol","Sol","","","True",3438,"",16,"s:40~l:59~t:16","Washington","Mystics","WAS","Washington Mystics","Mystics","True",1823,2002,3438,"AmericanAirlines Arena","Miami","FL",19600,"True","","","","",NA,"","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","",220621007,TRUE
